sale_id,customer_id,product_id,store_id,employee_id,campaign_id,sale_date,quantity,unit_price,discount,payment_method
8436,1844,100,18,116,49,2024-04-14,1,94.93,0.15,paypal
8437,843,91,7,34,27,2024-03-29,1,164.81,0.15,cash
8438,370,78,11,127,35,2024-04-13,3,158.37,0.0,bank_transfer
8439,985,47,18,99,27,2022-10-09,3,39.49,0.1,bank_transfer
8440,1718,32,1,57,10,2022-04-22,4,176.77,0.15,credit_card
8441,568,79,11,144,28,2024-04-04,1,38.54,0.05,credit_card
8442,1252,55,19,130,20,2022-02-01,3,47.97,0.15,paypal
8443,136,31,20,106,33,2022-10-10,1,350.08,0.1,cash
8444,1929,60,5,137,38,2022-05-10,2,25.74,0.15,credit_card
8445,994,14,4,8,24,2024-12-04,5,98.05,0.05,bank_transfer
8446,463,64,20,131,2,2023-12-19,1,102.86,0.05,paypal
8447,312,2,16,47,9,2023-03-06,4,46.66,0.05,paypal
8448,1891,59,11,139,48,2022-01-16,2,24.3,0.15,credit_card
8449,1175,60,13,115,5,2023-11-12,1,25.46,0.1,paypal
8450,905,66,15,31,25,2022-03-06,1,169.03,0.15,cash
8451,1073,95,2,103,10,2023-09-18,1,54.88,0.05,bank_transfer
8452,192,75,17,147,5,2022-04-02,5,202.61,0.0,cash
8453,1583,5,9,10,9,2024-06-30,5,144.88,0.1,bank_transfer
8454,682,91,18,139,48,2022-09-21,1,188.03,0.05,bank_transfer
8455,768,84,10,16,50,2024-05-15,3,264.68,0.05,paypal
8456,614,38,20,93,41,2022-09-15,5,174.21,0.0,paypal
8457,796,98,15,87,28,2023-11-09,5,163.36,0.15,bank_transfer
8458,838,53,18,133,5,2023-01-03,3,353.14,0.15,paypal
8459,1547,99,19,34,44,2022-03-22,3,136.79,0.05,paypal
8460,1522,80,7,126,14,2024-03-26,1,19.74,0.05,cash
8461,1720,17,2,134,7,2024-10-27,2,216.97,0.1,paypal
8462,1573,97,5,7,34,2022-12-07,3,249.47,0.0,paypal
8463,731,74,20,149,7,2022-02-05,2,133.2,0.05,cash
8464,1674,56,9,71,46,2022-12-28,1,102.6,0.15,cash
8465,1651,16,6,4,21,2023-11-06,5,90.16,0.0,cash
8466,247,28,19,13,25,2023-10-09,5,316.31,0.0,cash
8467,312,74,3,33,10,2022-06-06,3,123.91,0.1,paypal
8468,449,5,15,107,10,2024-06-17,4,142.52,0.1,cash
8469,534,18,12,107,42,2024-09-28,1,300.09,0.1,bank_transfer
8470,902,31,2,113,4,2024-02-10,4,316.01,0.05,credit_card
8471,1990,80,12,124,50,2023-04-04,1,18.23,0.1,paypal
8472,702,51,15,143,17,2022-09-07,2,89.82,0.05,cash
8473,974,32,3,143,23,2024-05-30,4,150.31,0.0,bank_transfer
8474,1471,22,16,140,6,2024-11-03,5,86.4,0.0,bank_transfer
8475,737,57,18,31,34,2024-11-08,3,208.06,0.0,bank_transfer
8476,956,78,17,69,4,2022-08-24,2,152.35,0.05,bank_transfer
8477,162,20,12,103,12,2024-05-05,1,75.43,0.15,credit_card
8478,530,75,16,18,37,2024-06-25,1,210.4,0.0,paypal
8479,1835,34,14,133,22,2023-08-05,1,81.82,0.1,credit_card
8480,1888,77,1,139,27,2023-09-01,1,249.36,0.15,credit_card
8481,1207,58,3,14,10,2024-11-14,3,189.72,0.05,bank_transfer
8482,1631,65,17,50,29,2022-12-04,3,73.06,0.15,bank_transfer
8483,1483,47,9,121,1,2023-01-12,2,39.88,0.0,credit_card
8484,1532,76,12,105,46,2024-10-21,2,234.72,0.0,cash
8485,1205,64,6,60,25,2023-12-22,5,86.97,0.15,cash
8486,593,10,5,27,17,2023-12-13,1,32.06,0.05,bank_transfer
8487,1444,10,19,129,26,2022-03-04,4,27.64,0.05,cash
8488,414,51,4,101,45,2023-02-09,5,76.56,0.0,paypal
8489,393,43,12,130,12,2024-06-12,2,92.94,0.0,bank_transfer
8490,915,97,17,134,45,2023-03-15,2,260.48,0.1,cash
8491,1245,75,17,128,35,2023-02-06,3,186.42,0.0,credit_card
8492,1615,41,16,39,13,2024-07-29,2,67.67,0.0,cash
8493,1268,59,6,118,21,2022-06-08,5,23.46,0.05,paypal
8494,102,29,12,82,19,2022-07-12,1,43.69,0.15,paypal
8495,1412,49,10,125,21,2024-03-01,1,31.76,0.1,paypal
8496,1887,62,7,108,40,2022-04-28,2,292.48,0.0,credit_card
8497,1485,70,10,150,40,2022-10-07,4,217.83,0.05,credit_card
8498,1414,7,16,26,31,2023-06-01,3,71.85,0.0,bank_transfer
8499,1538,61,12,53,45,2024-04-19,5,213.35,0.15,bank_transfer
8500,1538,56,10,88,32,2023-04-29,1,95.89,0.1,paypal
8501,472,47,15,55,30,2023-05-26,2,36.89,0.1,cash
8502,412,33,15,38,17,2023-10-26,2,399.81,0.1,paypal
8503,1482,36,4,42,11,2022-03-11,3,277.5,0.15,bank_transfer
8504,595,71,8,107,39,2024-02-26,5,11.65,0.0,cash
8505,1591,51,5,89,46,2022-11-17,1,75.73,0.0,paypal
8506,276,6,20,125,2,2022-01-27,2,217.87,0.0,paypal
8507,46,87,14,67,3,2022-11-09,2,49.57,0.15,credit_card
8508,552,95,18,148,26,2022-10-11,2,58.07,0.15,bank_transfer
8509,1714,67,8,126,25,2024-09-07,5,200.33,0.15,cash
8510,678,69,19,63,8,2023-07-25,3,258.52,0.0,credit_card
8511,1248,49,10,7,21,2024-02-14,3,30.98,0.15,credit_card
8512,1199,93,9,4,27,2023-12-10,3,287.62,0.1,credit_card
8513,1298,13,6,119,1,2022-09-30,2,134.38,0.15,bank_transfer
8514,82,15,2,26,32,2024-08-24,1,200.28,0.1,credit_card
8515,903,31,5,143,7,2023-02-12,5,355.9,0.05,bank_transfer
8516,13,45,18,143,34,2024-09-29,4,65.96,0.1,paypal
8517,1346,80,7,20,44,2022-04-03,4,18.27,0.1,credit_card
8518,661,51,3,108,20,2022-02-11,3,86.99,0.1,cash
8519,1065,41,18,61,25,2023-12-17,2,74.51,0.05,bank_transfer
8520,517,23,4,142,36,2022-06-21,1,137.14,0.15,bank_transfer
8521,1496,47,12,126,7,2024-12-10,5,39.02,0.15,bank_transfer
8522,107,11,15,88,45,2023-06-14,2,212.92,0.05,paypal
8523,1693,41,4,98,21,2022-05-10,4,76.51,0.15,paypal
8524,1712,69,1,10,47,2023-12-05,1,276.76,0.05,cash
8525,599,4,13,46,2,2022-12-18,2,188.26,0.15,bank_transfer
8526,854,99,3,79,46,2023-03-23,4,124.07,0.05,credit_card
8527,1223,3,13,52,47,2024-01-19,1,100.0,0.05,credit_card
8528,1707,80,18,14,15,2022-05-06,2,17.76,0.05,credit_card
8529,348,62,14,81,42,2024-01-08,3,287.76,0.05,credit_card
8530,707,40,15,136,13,2023-05-28,4,148.28,0.05,bank_transfer
8531,262,4,8,5,21,2022-05-19,2,221.16,0.0,cash
8532,872,56,2,11,5,2024-09-16,2,113.82,0.05,credit_card
8533,1880,81,8,5,31,2024-11-17,5,44.38,0.05,cash
8534,1914,20,3,37,11,2024-06-04,5,74.7,0.0,credit_card
8535,1529,92,14,90,9,2024-09-23,2,231.66,0.05,credit_card
8536,1644,59,9,86,12,2022-08-22,1,21.39,0.15,credit_card
8537,1207,96,19,21,5,2022-06-27,3,179.07,0.0,bank_transfer
8538,1046,25,12,32,6,2022-05-03,1,60.9,0.0,credit_card
8539,220,54,6,42,47,2023-04-13,3,120.81,0.1,paypal
8540,2000,28,6,129,30,2024-01-21,1,341.36,0.0,paypal
8541,810,86,15,11,13,2022-04-02,1,352.05,0.05,credit_card
8542,899,17,20,25,19,2022-02-28,5,197.97,0.0,cash
8543,1230,54,3,9,18,2023-07-06,4,144.52,0.0,paypal
8544,782,18,18,129,8,2022-09-08,1,292.72,0.1,bank_transfer
8545,87,77,19,90,36,2023-11-09,3,279.01,0.0,cash
8546,695,44,20,17,11,2022-06-21,3,150.94,0.05,bank_transfer
8547,1526,55,6,78,31,2023-10-13,3,47.93,0.15,credit_card
8548,1399,91,7,79,31,2022-09-27,3,170.38,0.05,paypal
8549,1831,22,16,141,13,2023-09-14,1,99.49,0.0,paypal
8550,1905,28,9,9,41,2022-03-24,4,299.95,0.15,paypal
8551,206,56,18,96,23,2022-12-19,5,115.9,0.0,bank_transfer
8552,907,4,15,93,31,2022-08-27,4,185.06,0.0,bank_transfer
8553,147,64,2,100,7,2023-05-20,4,101.63,0.15,credit_card
8554,512,22,1,122,14,2024-05-01,3,87.63,0.0,paypal
8555,1760,71,17,17,21,2022-05-05,2,12.25,0.05,bank_transfer
8556,1907,2,18,99,8,2022-01-30,5,40.51,0.15,bank_transfer
8557,503,18,9,120,21,2022-05-30,5,274.3,0.1,paypal
8558,1977,72,17,26,17,2023-07-17,1,258.04,0.1,paypal
8559,575,6,14,44,26,2023-05-10,3,192.42,0.1,bank_transfer
8560,1223,95,12,25,38,2022-01-02,2,51.98,0.05,credit_card
8561,387,2,9,78,6,2023-12-06,2,45.11,0.05,paypal
8562,947,100,15,121,44,2023-01-15,3,107.72,0.05,bank_transfer
8563,241,96,13,6,4,2023-10-14,1,161.39,0.15,credit_card
8564,1684,17,16,129,29,2023-11-09,2,182.85,0.05,credit_card
8565,1364,15,17,149,11,2024-03-09,5,220.4,0.15,cash
8566,1950,34,16,37,21,2023-02-13,1,84.14,0.15,paypal
8567,1242,86,1,107,12,2022-08-04,1,340.96,0.0,paypal
8568,837,90,13,102,1,2022-10-06,1,348.37,0.1,paypal
8569,1918,88,6,94,48,2022-12-14,1,83.55,0.0,paypal
8570,405,39,15,144,17,2022-01-12,2,264.87,0.15,credit_card
8571,1810,40,4,149,2,2024-12-18,4,154.14,0.1,cash
8572,1983,56,4,127,29,2022-01-07,3,113.39,0.15,cash
8573,1560,57,8,9,37,2024-04-29,2,209.18,0.15,credit_card
8574,1557,48,2,30,44,2023-02-18,3,232.94,0.05,cash
8575,578,17,15,6,17,2024-06-02,3,183.64,0.15,paypal
8576,169,30,8,116,49,2022-09-25,3,225.46,0.05,paypal
8577,1752,34,12,97,23,2023-06-26,3,88.53,0.0,credit_card
8578,663,27,1,3,31,2023-11-03,2,222.42,0.0,paypal
8579,894,1,18,38,4,2024-08-29,5,14.07,0.05,credit_card
8580,1865,2,11,37,26,2024-03-26,2,40.63,0.0,cash
8581,1404,53,16,147,24,2022-12-06,1,372.29,0.15,bank_transfer
8582,1496,75,17,111,39,2023-01-15,3,199.85,0.0,bank_transfer
8583,894,1,20,120,16,2022-03-02,2,13.66,0.0,bank_transfer
8584,1644,80,19,67,38,2023-10-13,3,19.57,0.15,cash
8585,222,10,4,3,41,2023-07-05,2,27.0,0.1,credit_card
8586,468,79,11,118,5,2023-05-11,4,37.59,0.0,credit_card
8587,871,28,4,124,27,2023-03-11,5,331.74,0.15,paypal
8588,1077,70,17,62,30,2022-09-18,5,263.14,0.0,bank_transfer
8589,159,22,5,91,22,2024-05-03,1,92.29,0.15,credit_card
8590,1175,75,7,30,43,2022-10-26,4,186.92,0.1,bank_transfer
8591,545,78,2,141,13,2023-10-25,5,149.9,0.15,paypal
8592,126,76,6,133,34,2024-02-27,3,230.55,0.1,paypal
8593,116,78,17,117,29,2022-08-14,3,163.86,0.0,credit_card
8594,774,67,8,81,32,2023-03-23,4,181.6,0.15,credit_card
8595,1104,73,14,134,13,2024-01-26,2,170.55,0.0,cash
8596,1134,46,13,85,19,2024-01-14,1,74.57,0.05,cash
8597,271,40,13,150,12,2022-11-22,4,134.55,0.0,bank_transfer
8598,835,17,3,57,20,2022-03-17,2,184.0,0.15,bank_transfer
8599,90,75,4,57,7,2024-02-18,4,198.47,0.15,credit_card
8600,270,65,9,94,13,2022-06-10,5,78.69,0.15,credit_card
8601,218,1,18,36,50,2024-05-13,1,15.19,0.15,bank_transfer
8602,240,64,1,104,34,2023-08-17,3,87.07,0.15,paypal
8603,732,40,14,94,35,2022-04-16,4,147.09,0.15,paypal
8604,1321,60,2,56,29,2022-03-24,1,24.72,0.0,paypal
8605,869,53,10,93,27,2022-09-24,5,406.47,0.05,bank_transfer
8606,1440,69,6,77,39,2023-08-25,1,245.95,0.0,bank_transfer
8607,154,11,11,91,31,2022-05-25,4,213.17,0.1,cash
8608,1425,13,20,22,16,2022-07-08,1,128.05,0.0,bank_transfer
8609,346,19,17,41,37,2022-02-23,5,97.7,0.0,bank_transfer
8610,366,13,1,127,6,2024-04-01,4,123.29,0.05,credit_card
8611,1667,96,8,49,27,2022-04-20,2,187.42,0.0,bank_transfer
8612,1678,36,20,74,39,2022-09-25,5,287.46,0.1,cash
8613,975,50,16,72,19,2023-02-15,4,69.85,0.15,bank_transfer
8614,680,52,15,30,37,2022-04-21,2,286.12,0.1,paypal
8615,1107,98,9,122,11,2022-12-07,3,166.58,0.15,bank_transfer
8616,1884,3,6,140,6,2022-06-13,4,97.03,0.0,bank_transfer
8617,789,45,19,74,18,2022-04-18,4,55.33,0.0,paypal
8618,1194,96,13,55,12,2023-08-10,2,177.08,0.05,paypal
8619,636,63,6,150,44,2023-08-22,4,175.36,0.0,paypal
8620,962,48,4,43,4,2023-02-01,3,234.62,0.1,credit_card
8621,785,38,18,11,35,2022-09-16,4,172.09,0.0,credit_card
8622,553,67,5,63,40,2022-02-04,4,199.63,0.05,bank_transfer
8623,1982,39,11,51,9,2023-08-26,4,241.65,0.15,cash
8624,1437,86,11,147,4,2022-08-04,5,295.13,0.15,paypal
8625,1196,6,10,132,12,2024-03-11,5,204.3,0.0,paypal
8626,137,3,17,134,1,2024-08-23,4,113.76,0.0,cash
8627,1439,50,1,109,7,2024-01-06,3,67.65,0.0,bank_transfer
8628,1005,4,8,131,5,2023-07-27,5,190.31,0.1,credit_card
8629,1906,100,15,44,5,2024-03-03,4,94.63,0.0,paypal
8630,806,61,3,103,16,2023-11-29,1,213.18,0.05,paypal
8631,586,51,20,130,21,2022-09-01,1,80.44,0.15,credit_card
8632,1681,22,10,16,45,2024-07-10,1,93.32,0.05,credit_card
8633,51,50,10,61,21,2022-09-18,1,68.38,0.1,bank_transfer
8634,310,94,16,125,2,2023-09-12,5,122.25,0.0,credit_card
8635,1224,35,5,138,16,2024-01-01,3,68.24,0.15,cash
8636,1687,98,8,129,44,2022-04-05,5,161.44,0.05,credit_card
8637,570,87,2,15,32,2024-10-24,1,51.03,0.15,paypal
8638,337,9,18,65,14,2023-06-09,2,304.37,0.15,cash
8639,85,11,7,82,25,2022-09-26,2,214.03,0.15,bank_transfer
8640,1854,97,5,74,31,2023-02-21,2,265.43,0.1,cash
8641,587,54,16,39,33,2022-01-14,2,124.39,0.15,cash
8642,325,47,13,12,50,2024-03-31,2,34.85,0.05,cash
8643,677,83,13,26,32,2023-10-11,2,250.88,0.15,paypal
8644,1376,39,3,117,15,2022-12-02,5,232.88,0.1,credit_card
8645,1497,29,17,22,46,2023-06-17,5,43.99,0.0,cash
8646,574,88,4,44,39,2023-06-12,3,88.91,0.05,bank_transfer
8647,759,89,6,36,33,2022-02-20,2,81.35,0.15,cash
8648,1206,21,16,68,40,2022-01-26,2,39.06,0.05,credit_card
8649,1252,9,8,105,29,2022-05-22,1,308.28,0.05,bank_transfer
8650,565,20,12,88,18,2022-10-09,5,72.34,0.0,paypal
8651,289,39,20,119,15,2024-02-25,3,235.8,0.1,bank_transfer
8652,336,42,8,53,17,2024-05-04,2,142.32,0.05,cash
8653,762,44,15,57,32,2024-11-24,2,149.32,0.1,paypal
8654,1846,8,3,28,25,2024-09-27,1,111.31,0.05,paypal
8655,517,73,12,98,45,2023-05-16,2,147.69,0.15,bank_transfer
8656,72,60,12,123,7,2023-04-20,4,27.96,0.15,bank_transfer
8657,1336,27,18,58,15,2022-10-22,1,203.23,0.0,cash
8658,1582,34,12,87,2,2023-02-04,2,80.69,0.05,credit_card
8659,232,92,2,63,47,2024-05-19,2,235.13,0.1,paypal
8660,904,18,7,36,2,2024-05-19,1,279.01,0.05,cash
8661,468,19,18,45,9,2024-01-06,2,81.73,0.15,bank_transfer
8662,1104,3,13,143,45,2024-07-06,1,116.66,0.15,bank_transfer
8663,34,18,20,106,19,2022-12-18,4,288.3,0.15,bank_transfer
8664,641,82,14,144,7,2022-07-17,2,69.76,0.15,cash
8665,1176,97,3,23,2,2023-05-18,5,264.2,0.1,cash
8666,1192,37,7,135,13,2023-08-03,5,51.61,0.1,paypal
8667,300,38,15,95,13,2022-03-30,1,193.32,0.05,cash
8668,1738,76,17,102,13,2022-05-01,5,250.31,0.1,cash
8669,1729,36,8,4,26,2024-05-05,1,284.47,0.0,paypal
8670,1230,13,13,19,7,2024-04-05,2,116.26,0.05,bank_transfer
8671,152,75,11,24,48,2023-11-13,4,185.56,0.0,bank_transfer
8672,1894,57,14,86,39,2024-05-24,3,204.71,0.1,cash
8673,1899,20,20,121,36,2022-11-29,2,76.12,0.1,cash
8674,1080,35,1,1,19,2022-10-12,4,73.21,0.0,bank_transfer
8675,853,12,2,4,34,2023-02-02,1,291.03,0.05,paypal
8676,413,14,9,118,16,2023-10-26,2,114.28,0.0,credit_card
8677,1152,86,17,136,42,2022-06-05,1,350.66,0.05,cash
8678,637,78,9,42,33,2023-03-09,1,169.3,0.0,cash
8679,884,14,2,22,2,2023-01-06,2,110.59,0.0,bank_transfer
8680,1460,4,18,44,5,2024-06-19,2,211.75,0.05,cash
8681,1551,72,4,2,27,2023-10-20,1,223.26,0.1,credit_card
8682,1154,85,16,7,19,2023-05-12,5,17.56,0.1,cash
8683,1707,57,13,110,43,2023-06-30,1,195.22,0.15,cash
8684,1236,94,10,86,13,2022-09-16,1,144.95,0.0,credit_card
8685,286,62,5,55,25,2023-05-04,5,326.49,0.1,paypal
8686,530,71,16,46,42,2024-01-20,2,11.29,0.0,paypal
8687,1662,72,5,51,15,2022-05-08,1,245.03,0.15,cash
8688,81,50,19,70,20,2024-04-06,4,74.67,0.1,paypal
8689,1913,55,10,149,14,2023-07-03,5,42.1,0.15,bank_transfer
8690,816,72,3,112,46,2023-03-31,1,260.6,0.0,bank_transfer
8691,1898,27,16,52,30,2022-06-04,4,197.45,0.0,cash
8692,986,10,12,140,17,2023-04-12,2,31.21,0.1,cash
8693,910,2,2,27,14,2023-10-03,4,42.19,0.0,credit_card
8694,1687,90,15,143,34,2023-03-15,1,318.09,0.1,cash
8695,1910,59,8,87,34,2022-05-28,2,25.66,0.05,bank_transfer
8696,1345,67,5,59,19,2023-03-16,2,177.84,0.05,cash
8697,35,40,4,67,41,2024-06-26,2,146.93,0.0,paypal
8698,744,7,13,100,22,2024-10-08,2,65.16,0.0,bank_transfer
8699,222,76,5,92,8,2023-04-28,4,236.03,0.15,bank_transfer
8700,256,39,1,139,20,2022-08-28,3,234.06,0.05,cash
8701,1430,14,19,7,16,2022-01-28,5,106.34,0.05,credit_card
8702,799,82,14,133,1,2023-02-02,4,65.68,0.1,cash
8703,598,1,18,89,8,2022-08-16,4,14.49,0.15,credit_card
8704,1359,45,14,30,10,2022-04-18,4,63.93,0.15,paypal
8705,1887,80,18,84,45,2023-08-20,4,19.63,0.15,bank_transfer
8706,1155,10,6,111,24,2024-07-22,4,28.79,0.15,credit_card
8707,969,20,15,77,27,2023-06-08,2,75.06,0.05,paypal
8708,1646,4,11,120,25,2022-11-10,5,189.04,0.1,cash
8709,1369,69,18,44,3,2024-12-23,3,253.09,0.15,credit_card
8710,1048,30,8,93,11,2022-07-01,1,232.69,0.15,credit_card
8711,355,38,2,74,27,2022-06-03,2,181.3,0.1,paypal
8712,325,41,3,127,41,2024-01-23,2,78.32,0.1,credit_card
8713,276,44,13,127,30,2024-10-12,3,159.04,0.15,cash
8714,298,25,2,50,3,2024-04-13,1,67.03,0.0,paypal
8715,950,69,19,5,47,2022-11-13,2,248.13,0.15,credit_card
8716,1721,24,12,50,12,2023-02-21,1,26.05,0.0,cash
8717,1753,96,19,87,24,2022-03-17,5,173.54,0.0,paypal
8718,1708,52,6,125,8,2022-11-22,1,332.67,0.15,credit_card
8719,1221,10,18,94,19,2023-03-05,1,28.54,0.0,paypal
8720,922,26,13,70,46,2023-02-22,5,144.44,0.15,bank_transfer
8721,1363,9,14,83,5,2023-06-26,2,297.57,0.0,bank_transfer
8722,654,98,9,122,13,2022-08-13,3,160.08,0.15,bank_transfer
8723,1610,42,10,31,24,2022-08-28,1,137.82,0.0,cash
8724,1930,18,17,127,4,2022-11-22,2,308.08,0.15,credit_card
8725,556,12,12,15,27,2024-01-15,1,313.84,0.1,cash
8726,492,36,7,132,42,2022-03-20,3,280.57,0.15,credit_card
8727,1703,81,10,50,42,2023-05-16,2,40.54,0.1,cash
8728,317,3,1,53,32,2024-05-03,4,97.12,0.15,bank_transfer
8729,1291,78,16,9,29,2024-01-20,1,148.93,0.0,cash
8730,859,84,18,12,16,2022-07-10,4,244.22,0.15,credit_card
8731,892,43,1,115,46,2024-01-05,4,101.91,0.15,credit_card
8732,45,62,2,87,22,2023-02-15,3,337.06,0.15,cash
8733,1175,25,7,71,18,2022-11-20,1,64.21,0.1,credit_card
8734,383,43,18,113,40,2022-09-06,4,87.6,0.0,cash
8735,1935,57,11,87,22,2023-10-21,4,198.07,0.05,bank_transfer
8736,1270,53,9,89,41,2024-12-20,3,401.97,0.0,credit_card
8737,889,73,13,7,15,2024-03-18,5,164.33,0.0,bank_transfer
8738,1454,49,13,21,27,2022-08-15,2,28.57,0.0,cash
8739,509,68,13,52,19,2024-10-07,1,62.41,0.05,paypal
8740,1364,87,8,49,12,2022-10-14,2,49.83,0.1,bank_transfer
8741,1605,29,17,25,26,2022-01-30,3,39.56,0.1,paypal
8742,1865,49,4,85,11,2022-10-02,5,32.82,0.15,bank_transfer
8743,741,19,14,120,20,2022-12-09,5,83.2,0.0,credit_card
8744,1170,27,4,113,42,2023-08-13,4,216.99,0.1,credit_card
8745,286,44,12,113,4,2023-09-12,4,135.28,0.0,bank_transfer
8746,1948,94,5,68,36,2023-10-12,1,123.32,0.05,bank_transfer
8747,840,95,16,90,39,2024-09-15,1,50.9,0.0,bank_transfer
8748,1588,34,1,47,8,2024-10-12,3,75.16,0.0,bank_transfer
8749,622,14,15,2,42,2022-08-26,5,104.42,0.15,paypal
8750,169,97,13,88,26,2023-08-27,5,255.88,0.0,credit_card
8751,276,30,11,106,38,2024-05-03,2,238.59,0.15,paypal
8752,137,41,14,35,33,2022-09-11,1,66.63,0.1,credit_card
8753,1612,48,9,46,10,2022-01-31,2,210.57,0.0,paypal
8754,1068,71,12,32,14,2023-08-16,4,11.58,0.15,bank_transfer
8755,1843,83,18,6,42,2023-06-17,5,247.5,0.1,paypal
8756,1860,39,11,141,3,2023-10-23,3,258.55,0.05,credit_card
8757,1956,65,5,24,29,2023-12-03,2,84.93,0.15,credit_card
8758,224,42,6,11,23,2023-03-16,3,133.54,0.05,paypal
8759,1959,26,13,44,25,2022-09-06,1,161.24,0.05,cash
8760,1199,64,9,109,2,2024-07-12,1,99.09,0.1,bank_transfer
8761,1278,69,11,33,7,2024-04-18,5,241.17,0.05,cash
8762,275,85,6,56,8,2023-09-24,5,19.19,0.05,credit_card
8763,163,11,3,93,20,2022-07-18,3,225.41,0.05,bank_transfer
8764,528,55,20,147,50,2024-11-08,5,46.29,0.0,cash
8765,36,65,13,10,21,2024-05-03,1,82.71,0.05,cash
8766,501,60,6,132,18,2024-02-14,5,25.02,0.1,paypal
8767,1098,77,15,134,33,2024-11-04,1,288.44,0.05,paypal
8768,600,57,19,21,17,2022-05-05,2,175.82,0.15,bank_transfer
8769,905,22,7,2,1,2023-12-07,4,100.02,0.05,cash
8770,1092,61,18,125,4,2023-06-13,1,224.64,0.0,bank_transfer
8771,303,1,19,38,18,2022-03-05,5,14.72,0.05,credit_card
8772,1726,28,17,6,6,2022-12-28,1,295.07,0.05,bank_transfer
8773,496,66,6,133,7,2022-09-02,5,193.77,0.15,bank_transfer
8774,932,85,16,39,5,2022-03-12,3,18.03,0.0,credit_card
8775,1317,27,2,86,28,2024-09-21,4,205.63,0.1,paypal
8776,103,85,5,112,44,2022-02-24,3,16.65,0.0,bank_transfer
8777,277,77,15,114,21,2024-03-24,1,260.96,0.15,cash
8778,531,64,7,24,45,2024-01-21,5,100.62,0.1,bank_transfer
8779,1210,60,17,29,18,2023-09-27,1,27.58,0.15,cash
8780,1161,6,8,14,2,2022-03-31,1,203.39,0.05,paypal
8781,1854,36,19,69,27,2023-05-10,3,279.52,0.05,bank_transfer
8782,1684,8,14,32,8,2022-05-21,4,120.66,0.15,paypal
8783,192,21,1,147,11,2022-06-21,4,39.1,0.0,credit_card
8784,823,69,11,92,43,2023-06-10,4,249.72,0.15,bank_transfer
8785,989,29,6,146,3,2023-07-22,1,42.3,0.1,cash
8786,1120,99,14,81,5,2022-01-23,3,113.65,0.05,bank_transfer
8787,1329,90,16,39,32,2023-08-11,4,375.01,0.05,cash
8788,816,91,7,89,40,2023-05-04,3,194.16,0.0,cash
8789,1430,36,12,20,43,2023-10-01,1,254.89,0.0,credit_card
8790,358,81,20,135,12,2024-12-18,1,44.09,0.0,paypal
8791,193,19,7,22,7,2023-03-15,5,97.86,0.15,credit_card
8792,932,66,15,22,4,2022-02-28,2,196.98,0.0,credit_card
8793,1471,62,11,149,15,2024-06-24,2,284.68,0.1,bank_transfer
8794,463,75,17,78,21,2023-01-02,5,187.53,0.15,cash
8795,1120,67,4,107,25,2023-05-06,3,197.14,0.15,cash
8796,19,14,7,114,15,2023-11-03,2,113.84,0.0,bank_transfer
8797,980,64,2,133,5,2024-05-15,2,93.29,0.1,paypal
8798,1927,41,15,127,35,2024-03-07,1,74.59,0.0,cash
8799,841,94,3,75,45,2023-12-20,2,139.63,0.05,paypal
8800,1972,23,12,115,23,2024-06-30,4,143.9,0.1,cash
8801,1913,21,5,106,28,2023-06-07,1,39.32,0.0,bank_transfer
8802,972,40,11,114,5,2022-11-08,3,159.8,0.05,paypal
8803,361,7,12,90,9,2023-11-04,5,70.75,0.0,credit_card
8804,1163,81,9,71,29,2023-11-15,4,41.84,0.15,paypal
8805,1130,76,14,107,34,2022-03-04,1,218.98,0.1,paypal
8806,1643,64,6,93,17,2022-06-26,5,99.88,0.15,paypal
8807,1720,82,5,71,2,2024-08-08,2,69.12,0.05,cash
8808,280,29,6,149,19,2022-04-27,2,37.53,0.0,cash
8809,75,20,4,13,10,2022-05-17,5,73.42,0.1,cash
8810,1358,1,5,15,4,2022-11-02,5,13.46,0.1,paypal
8811,1692,90,9,25,37,2024-07-23,1,316.58,0.15,cash
8812,1160,14,12,25,8,2024-05-15,5,99.29,0.1,credit_card
8813,64,10,6,76,40,2024-12-17,5,30.48,0.15,credit_card
8814,1628,90,10,118,42,2023-01-25,1,359.81,0.05,bank_transfer
8815,559,36,13,113,39,2024-03-18,4,269.0,0.15,cash
8816,301,10,4,125,36,2023-08-29,1,30.36,0.15,cash
8817,991,85,20,8,46,2023-08-09,1,18.11,0.05,credit_card
8818,1945,7,13,75,12,2022-04-22,4,72.77,0.1,bank_transfer
8819,1911,7,13,49,44,2024-10-26,2,66.67,0.15,paypal
8820,396,55,4,23,6,2024-11-25,5,47.72,0.15,cash
8821,643,25,18,98,31,2023-04-19,3,60.48,0.05,paypal
8822,640,55,8,31,14,2023-06-24,3,43.76,0.1,cash
8823,1910,35,13,20,13,2023-11-23,5,66.38,0.1,bank_transfer
8824,1355,34,5,9,46,2024-01-20,5,77.7,0.05,paypal
8825,791,9,15,77,3,2024-11-14,4,260.92,0.1,bank_transfer
8826,1553,67,4,132,31,2024-02-13,2,180.61,0.0,bank_transfer
8827,1902,77,20,6,35,2023-03-21,1,280.57,0.15,paypal
8828,1004,31,15,28,5,2022-09-24,5,317.92,0.05,paypal
8829,954,57,7,109,6,2024-12-23,2,191.83,0.0,cash
8830,1640,31,13,64,50,2022-08-08,2,314.74,0.0,cash
